time	Area	Orientation	MajorAxisLength	MinorAxisLength	MaxIntensity	MeanIntensity	Ellipticity	xCentroid	yCentroid	xCenter	yCenter	year	month	day	hour	minute	ALT	avgV	avgD	class	clust	event
727616.916666667	133	42.7760495385285	23.6191570053641	8.79152890139503	20.3769309305777	10.8657542931876	0.372220265922209	49.8421052631579	43.6015037593985	248842.105263158	596398.496240602	1992	2	22	22	0	45	31.2857142857143	216.857142857143	0	1	27
727616.920138889	22	58.5305530687366	7.30682801221441	3.97773624214076	14.2598693461703	9.06435459960739	0.544386187206186	23	80.5	222000	559500	1992	2	22	22	5	15	31.2857142857143	222	0	1	27
727616.920138889	170	58.3721012550024	36.6772154592846	7.7084023685805	20.0893246757788	10.5315114750506	0.210168691162981	46.1705882352941	51.8647058823529	245170.588235294	588135.294117647	1992	2	22	22	5	45	31.2857142857143	222	0	1	27
727616.923611111	59	42.3394585342985	12.7631832363269	6.15624818620414	19.6734487669895	11.2452509610959	0.482344261005518	31.2372881355932	75.0338983050847	230237.288135593	564966.101694915	1992	2	22	22	10	15	31.7142857142857	221.142857142857	0	1	27
727616.923611111	32	17.0537935771216	15.0277545199801	3.24838586899452	18.9363039763025	12.7388846428396	0.216159098465152	42.46875	61.78125	241468.75	578218.75	1992	2	22	22	10	45	31.7142857142857	221.142857142857	0	1	27
727616.923611111	27	45.4708818044082	11.098358293466	3.31734376640055	10.4960388661257	7.62405711475025	0.29890400712271	52.1481481481481	49.4074074074074	251148.148148148	590592.592592593	1992	2	22	22	10	45	31.7142857142857	221.142857142857	0	1	27
727616.927083333	80	29.268440426689	14.754697123388	7.22240122561421	16.271090170842	11.227309431936	0.489498440070711	38	70.5125	237000	569487.5	1992	2	22	22	15	15	31.2857142857143	221.142857142857	0	1	27
727616.927083333	44	38.9040087204193	17.2314138394611	3.72965588440704	12.8798886563439	8.12690336445235	0.216445146008035	45.0454545454545	57.6818181818182	244045.454545455	582318.181818182	1992	2	22	22	15	45	31.2857142857143	221.142857142857	0	1	27
727616.934027778	15	29.0346589481411	5.91106721249584	3.4372721691644	12.7750359058561	9.56656281297737	0.581497730544849	31.2	91.7333333333333	230200	548266.666666667	1992	2	22	22	25	20	33	221.142857142857	0	1	27
727616.934027778	18	8.84960931715195	7.57426264060104	3.15264768512183	17.4137527889421	12.1705114679039	0.416231630023283	38.1111111111111	73.0555555555556	237111.111111111	566944.444444445	1992	2	22	22	25	0	33	221.142857142857	0	1	27
727616.9375	36	22.443353158976	8.90853478752964	5.54963978709742	18.9909871262234	10.7941599687167	0.622957637754968	37.3055555555556	87.7777777777778	236305.555555556	552222.222222222	1992	2	22	22	30	20	33.5	216	0	1	27
727616.944444445	27	21.887188722942	11.5590954822853	3.20415329307353	13.4703283497831	10.8514451156913	0.277197579861159	34.6296296296296	95	233629.62962963	545000	1992	2	22	22	40	5	32.25	251.25	0	1	27
727617.479166667	22	36.7040456541601	7.11097836269625	4.09411900373278	10.1915913072756	7.4619721098816	0.575746232784264	20.6363636363636	11.0909090909091	219636.363636364	628909.090909091	1992	2	23	11	30	25	16.8	204	0	2	28
727617.586805556	10	45	5.48938369339704	2.47655674946756	10.7456270704368	9.53743824914513	0.451153879523217	44.5	39.5	243500	600500	1992	2	23	14	5	25	4.5	267	0	2	28
727617.590277778	21	38.181651106975	7.25175856808904	3.83819300730222	10.0640428167748	8.08087167414689	0.529277549888654	46.2857142857143	36.8571428571429	245285.714285714	603142.857142857	1992	2	23	14	10	25	3.6	285.6	0	2	28
727617.59375	44	56.1877860462037	10.446755938953	5.48730074037415	10.3398786070756	7.5873170024213	0.525263610295857	45.1136363636364	36.2954545454545	244113.636363636	603704.545454545	1992	2	23	14	15	25	3.6	285.6	0	2	28
727617.604166667	31	-86.4858018805252	13.4730763934199	3.174807650462	10.2813443626504	7.54702651569433	0.235640885404059	45.8387096774194	33.0645161290323	244838.709677419	606935.483870968	1992	2	23	14	30	0	0	0	0	2	28
727617.625	48	74.2993985760655	16.8279809880501	4.22372929993839	15.7406635314102	8.84334425132753	0.250994418340367	45.4375	36.875	244437.5	603125	1992	2	23	15	0	0	0	0	0	2	28
727645.420138889	88	-77.8137015195058	11.5097917333261	10.3344503992403	10.3541054424486	6.60780930820297	0.897883353468276	25.8636363636364	5.26136363636364	224863.636363636	634738.636363636	1992	3	22	10	5	40	12.8571428571429	321.857142857143	0	2	29
727645.430555556	47	39.7531083960929	14.9704862841768	6.37345447030248	16.6165946450542	7.44479970945602	0.425734632083325	19	17.7021276595745	218000	622297.872340426	1992	3	22	10	20	40	9	336.5	0	2	29
727645.559027778	11	74.9293072239623	4.49690773447605	3.27750029068392	13.5597832896303	8.73209844859652	0.72883423103316	18.0909090909091	52.6363636363636	217090.909090909	587363.636363636	1992	3	22	13	25	15	17.25	294.75	0	2	29
727645.5625	28	5.03385366180127	6.52675528330167	5.88727176825178	12.4105187382815	8.83999950680471	0.902021220760954	26.8214285714286	54.3571428571429	225821.428571429	585642.857142857	1992	3	22	13	30	15	0	0	0	2	29
727645.572916667	21	38.9526214614939	5.73523268513445	4.85205937690641	11.7833612123782	8.90818339893845	0.846009158352512	47.8571428571429	26	246857.142857143	614000	1992	3	22	13	45	0	6.5	282.5	0	2	29
727645.576388889	56	26.9639688365994	13.7600577836249	6.88950154655698	100.300130825274	19.426924218433	0.50068841678527	10.0357142857143	31.8392857142857	209035.714285714	608160.714285714	1992	3	22	13	50	35	7.71428571428571	285.428571428571	0	2	29
727645.579861111	65	31.8641820453648	13.4504673687408	7.65190134731914	68.2059804463385	13.657171948762	0.568894830011804	9.87692307692308	30.0153846153846	208876.923076923	609984.615384615	1992	3	22	13	55	35	8.57142857142857	282	0	2	29
727645.586805556	16	20.385195694113	5.42614457216939	3.95741351751158	13.5789180083594	10.3230287643083	0.729323272698831	21.1875	34.5	220187.5	605500	1992	3	22	14	5	10	8.4	273.6	0	2	29
727645.649305556	18	45	6.42910050732864	3.82970843102535	10.8735688127267	7.93394718641581	0.595683397181271	22.3333333333333	17.3333333333333	221333.333333333	622666.666666667	1992	3	22	15	35	5	14.25	233.25	0	2	29
727645.652777778	18	72.703855656245	5.77788561687515	4.21036208768538	15.7795791157374	7.6175452968504	0.728702914330532	11.3333333333333	22.8333333333333	210333.333333333	617166.666666667	1992	3	22	15	40	0	0	0	0	2	29
727645.850694445	403	33.4163934786992	60.2451258182885	16.8303037952307	13.7821716794732	6.5745048065319	0.279363742155578	19.1960297766749	38.2803970223325	218196.029776675	601719.602977667	1992	3	22	20	25	60	15.8571428571429	315.857142857143	0	2	29
727645.902777778	204	30.6662123779028	31.0974136948872	11.0994281458349	12.6799477225542	6.571648123885	0.356924477859705	13.5686274509804	59.5441176470588	212568.62745098	580455.882352941	1992	3	22	21	40	75	14.5714285714286	292.285714285714	0	2	29
727645.916666667	29	49.8575444588151	9.53309329887671	4.14090378977015	20.7730006172657	10.8082439737509	0.434371474184363	8.31034482758621	84.2068965517241	207310.344827586	555793.103448276	1992	3	22	22	0	0	0	0	0	2	29
727875.427083333	8	45	3.65148371670111	2.97209241668783	21.6243942849236	13.1339363495813	0.813941029804985	41.875	12.875	240875	627125	1992	11	7	10	15	15	3.75	308.25	0	2	30
727875.430555556	13	-30.9637565320736	4.44914281574235	4.07135565673514	18.8958729357198	11.3412743372801	0.915087652913613	42.2307692307692	12.6153846153846	241230.769230769	627384.615384615	1992	11	7	10	20	15	4.2	315	0	2	30
727875.434027778	20	90	5.84237394672177	5.25103164467073	10.0064737128498	7.88649599116052	0.898783900612378	43.4	12.5	242400	627500	1992	11	7	10	25	15	4.5	310	0	2	30
727879.347222222	17	27.0650882411393	6.82325438559669	3.3211867579249	14.7638822913725	8.72691437473277	0.48674526409797	22.4705882352941	8.41176470588235	221470.588235294	631588.235294118	1992	11	11	8	20	55	5.57142857142857	294.857142857143	0	3	31
727879.350694445	24	11.8812571060783	8.54528001757667	3.85218126939998	12.7512521825829	8.72096890777294	0.450796376651962	22.5833333333333	8.54166666666667	221583.333333333	631458.333333333	1992	11	11	8	25	20	5.14285714285714	297.428571428571	0	3	31
727879.354166667	24	-3.1604208007944	7.66662234536209	4.73762852446422	23.1026700198734	10.3094181390581	0.617955119092339	22.5	9.08333333333333	221500	630916.666666667	1992	11	11	8	30	20	5.14285714285714	297.428571428571	0	3	31
727879.357638889	26	51.1285869051203	6.66641277324442	5.41099453347166	24.5047572567541	11.4713509013697	0.811680092056201	23.2692307692308	9.57692307692308	222269.230769231	630423.076923077	1992	11	11	8	35	20	4.71428571428571	298.285714285714	0	3	31
727879.361111111	10	-26.565051177078	4.53137212479105	2.92118697336089	16.006615274031	10.3865338370333	0.644658371220304	24.5	9	223500	631000	1992	11	11	8	40	15	4.71428571428571	298.285714285714	0	3	31
727879.385416667	10	26.565051177078	4.53137212479105	2.92118697336089	26.1802931957991	13.0533325773345	0.644658371220304	19.5	22	218500	618000	1992	11	11	9	15	70	6	285	0	3	31
727879.388888889	30	35.9774061861981	7.34822531312476	5.4040341179116	21.7228517923431	12.7553270573046	0.735420307303232	19.9	21.3	218900	618700	1992	11	11	9	20	70	6	285	0	3	31
727879.392361111	27	-77.8592699522445	7.14863559234573	5.04817935418211	20.9443196321302	12.1543018396566	0.706173827014955	20.7777777777778	21.8148148148148	219777.777777778	618185.185185185	1992	11	11	9	25	70	6	285	0	3	31
727879.395833333	22	-66.8984364672375	7.70430115987941	3.9923062856075	13.6428556488612	8.17020569365274	0.518191877856185	20.8181818181818	22.1363636363636	219818.181818182	617863.636363636	1992	11	11	9	30	70	6	285	0	3	31
727879.409722222	81	-77.2838765218782	16.987676596229	7.83664801186728	20.1922783644977	9.74077809517192	0.461313703935646	21.4320987654321	9.71604938271605	220432.098765432	630283.950617284	1992	11	11	9	50	70	6	285	0	3	31
727879.413194445	29	-13.282525588539	7.62206516278532	5.15076317249103	15.024967254855	10.4395208902978	0.675770025903163	22.9310344827586	6.89655172413793	221931.034482759	633103.448275862	1992	11	11	9	55	70	6	285	0	3	31
727900.170138889	10	26.565051177078	4.53137212479105	2.92118697336089	10.4249859483601	8.32190406593385	0.644658371220304	32.5	11	231500	629000	1992	12	2	4	5	40	23.5714285714286	254.571428571429	0	1	32
727900.1875	12	45	5.16397779494322	3.12694383988229	11.5958183451604	8.40466818186452	0.605530070819499	16.6666666666667	47.6666666666667	215666.666666667	592333.333333333	1992	12	2	4	30	25	20.1428571428571	213.428571428571	0	1	32
727900.569444445	90	-2.76655068457336	16.4533526905736	8.33397183065564	16.6505194635456	8.9132910917206	0.50652119281624	38.7555555555556	3.84444444444444	237755.555555556	636155.555555556	1992	12	2	13	40	35	18	250.714285714286	0	1	33
727900.572916667	135	-10.4417847734731	22.9431010799961	9.58970986681308	24.2049178140339	11.5600545868161	0.41797792867566	43.3777777777778	4.17037037037037	242377.777777778	635829.62962963	1992	12	2	13	45	35	19.7142857142857	271.714285714286	0	1	33
727900.576388889	142	-16.7180110659425	20.9214570689439	10.507946900856	47.6470622459173	16.8269654521418	0.502256934888831	48.8661971830986	4.80281690140845	247866.197183099	635197.183098592	1992	12	2	13	50	35	18.8571428571429	271.714285714286	0	1	33
727900.579861111	205	61.4536896784764	22.3728873263692	14.9400048236646	13.8468120285271	8.50164421621652	0.667772764673783	23.8634146341463	11.7268292682927	222863.414634146	628273.170731707	1992	12	2	13	55	35	18.8571428571429	271.714285714286	0	1	33
727900.579861111	124	-34.4267380335125	17.240475272723	11.3481837423709	30.5175962618202	14.451295407914	0.658229170765693	50.7016129032258	5.50806451612903	249701.612903226	634491.935483871	1992	12	2	13	55	110	18.8571428571429	271.714285714286	0	1	33
727900.583333333	359	15.9837314911606	46.8774708798659	18.2374757457978	31.9311469493672	9.83767093731536	0.389045641829429	35.3927576601671	8.62952646239554	234392.757660167	631370.473537604	1992	12	2	14	0	110	17.5714285714286	271.285714285714	0	1	33
727900.586805556	292	17.2532588391128	39.7795113290683	13.8784453485831	34.0776700616413	9.93126570187857	0.348884259381076	38.2842465753425	7.63013698630137	237284.246575342	632369.863013699	1992	12	2	14	5	110	15.8571428571429	271.714285714286	0	1	33
727900.590277778	500	-3.17020502951854	57.0716926980885	16.5689767711107	31.2326334548197	9.82385333470605	0.290318649891134	34.268	7.532	233268	632468	1992	12	2	14	10	110	15.8571428571429	271.714285714286	0	1	33
727900.59375	327	11.0611916615418	32.2592043597778	14.1424008435904	16.8245538453596	9.78275725348155	0.438398935257801	43.0275229357798	8.44648318042814	242027.52293578	631553.516819572	1992	12	2	14	15	110	16.2857142857143	272.142857142857	0	1	33
727900.597222222	49	33.3009962038686	13.8770340516492	5.16181785079775	11.7128587558043	7.54147259489041	0.371968378227356	22.1020408163265	15.8367346938776	221102.040816327	624163.265306122	1992	12	2	14	20	110	16.2857142857143	272.142857142857	0	1	33
727900.597222222	173	8.10925517842071	24.7373213739336	13.1497363713263	28.3640931935996	9.97329422584478	0.531574788254257	48.4046242774566	8.88439306358381	247404.624277457	631115.606936416	1992	12	2	14	20	0	16.2857142857143	272.142857142857	0	1	33
727900.600694445	12	-79.7219773902083	5.86962092935716	3.125663508421	10.0086217863024	6.27495044328184	0.532515395123365	26.0833333333333	8.75	225083.333333333	631250	1992	12	2	14	25	110	13.7142857142857	284.571428571429	0	1	33
727900.600694445	221	-15.9702992939425	20.5077038116747	15.0265755458754	26.0583097676933	10.1540745706562	0.732728329015608	48.4660633484163	7.14932126696833	247466.063348416	632850.678733032	1992	12	2	14	25	110	13.7142857142857	284.571428571429	0	1	33
727900.604166667	185	-31.5816344522769	19.5964223350291	13.2596413595523	14.1337908409418	8.09885938053363	0.676635823256897	49.3243243243243	6.81621621621622	248324.324324324	633183.783783784	1992	12	2	14	30	110	13.2857142857143	288	0	1	33
727900.607638889	156	-51.1544555346937	15.7943286828787	13.5530247768715	14.5066262392617	7.54790745330518	0.858094386218717	50.4294871794872	6.98076923076923	249429.487179487	633019.230769231	1992	12	2	14	35	110	14.1428571428571	291.857142857143	0	1	33
727900.611111111	25	-19.9101030146214	7.03335638271952	4.87886919893588	26.1270781695608	14.3818423474652	0.693675811867422	24.76	6.64	223760	633360	1992	12	2	14	40	110	13.7142857142857	292.285714285714	0	1	33
727900.611111111	131	83.5927275985859	18.7381138429981	9.55375569361364	16.7341637460475	8.65916970650781	0.509856849716153	51.6717557251908	8.3969465648855	250671.755725191	631603.053435114	1992	12	2	14	40	110	13.7142857142857	292.285714285714	0	1	33
727900.614583333	42	-28.094475533682	10.8042643442206	8.0194111928763	11.5867821233382	7.51187782659125	0.742245000435037	37.4523809523809	18.8333333333333	236452.380952381	621166.666666667	1992	12	2	14	45	0	12.8571428571429	300	0	1	33
727900.614583333	10	-63.434948822922	4.53137212479105	2.92118697336089	12.6227542379846	8.45767565970097	0.644658371220304	48	23.5	247000	616500	1992	12	2	14	45	110	12.8571428571429	300	0	1	33
727900.614583333	54	-67.3799341072059	9.3738601604797	8.32792529121787	12.6854799588951	7.87070604912609	0.888420047733216	52.8518518518519	12.1481481481481	251851.851851852	627851.851851852	1992	12	2	14	45	110	12.8571428571429	300	0	1	33
727900.618055556	81	-23.0774014719904	18.8142350369784	8.69240259212092	14.4896064250052	7.72997987694009	0.462012012448896	46.0617283950617	19.3456790123457	245061.728395062	620654.320987654	1992	12	2	14	50	110	12	300.428571428571	0	1	33
727900.621527778	102	-39.7011073288026	21.8216686045146	7.7709976736185	11.949369848328	7.82786324289805	0.356113815788165	44.6960784313725	15.8627450980392	243696.078431373	624137.254901961	1992	12	2	14	55	110	12.8571428571429	300.857142857143	0	1	33
727900.625	127	-27.1168519792109	18.2600367737637	10.3645955088318	14.3774479656938	8.48676440992881	0.567610878184201	45.5590551181102	13.9606299212598	244559.05511811	626039.37007874	1992	12	2	15	0	110	15.4285714285714	291.857142857143	0	1	33
727900.628472222	515	87.2391896209473	46.3376487778265	21.9617043625074	58.9480073665116	10.4984096405497	0.473949476111885	13.9922330097087	31.7145631067961	212992.233009709	608285.436893204	1992	12	2	15	5	110	15.8571428571429	291	0	1	33
727900.628472222	197	-15.978814657366	19.3026364869691	14.2596417198322	16.7181597097318	8.92456094169299	0.738740623824041	46.7258883248731	14.5279187817259	245725.888324873	625472.081218274	1992	12	2	15	5	110	15.8571428571429	291	0	1	33
727900.628472222	16	80.782525588539	6.49189661302267	3.24375477379093	10.1782011876008	7.4048706419393	0.499662112191373	39	27.5	238000	612500	1992	12	2	15	5	110	15.8571428571429	291	0	1	33
727900.631944445	256	-26.9154193457584	29.2807877314727	19.847591600758	18.9099772910619	7.40012381713295	0.677836668288287	14.84765625	41.640625	213847.65625	598359.375	1992	12	2	15	10	110	15.8571428571429	290.142857142857	0	1	33
727900.631944445	75	36.8544271725663	17.2432297402372	6.07573729525514	34.1402746647383	12.6067697480596	0.352354946653489	15.0933333333333	21.12	214093.333333333	618880	1992	12	2	15	10	110	15.8571428571429	290.142857142857	0	1	33
727900.631944445	8	-45	3.65148371670111	2.97209241668783	10.6205855287342	8.33855638763606	0.813941029804985	26.875	17.125	225875	622875	1992	12	2	15	10	0	15.8571428571429	290.142857142857	0	1	33
727900.631944445	15	-68.1436644707625	5.5914015455965	3.65492147359191	10.7090062907661	8.13068423041382	0.653668216061201	37.4	22.8666666666667	236400	617133.333333333	1992	12	2	15	10	110	15.8571428571429	290.142857142857	0	1	33
727900.631944445	172	-38.4308741063657	18.3927565238256	14.5359069212218	15.1469500913368	8.45903946288842	0.790306058930989	50.0290697674419	14.4476744186047	249029.069767442	625552.325581395	1992	12	2	15	10	110	15.8571428571429	290.142857142857	0	1	33
727900.635416667	104	52.6491048948975	15.1886422191774	10.4107894080122	12.7876136707287	7.9006952240536	0.685432526343093	27.2692307692308	43.0865384615385	226269.230769231	596913.461538462	1992	12	2	15	15	110	17.5714285714286	291.857142857143	0	1	33
727900.635416667	27	89.1365061247562	9.70518946547448	3.94178798275243	15.5830335280445	9.64829527208077	0.40615260493111	42.3333333333333	22.5555555555556	241333.333333333	617444.444444445	1992	12	2	15	15	110	17.5714285714286	291.857142857143	0	1	33
727900.635416667	72	-87.3686882052985	12.0716061283785	8.03071446784222	10.0752959964065	6.99188647207287	0.665256502112277	52.7638888888889	12.9861111111111	251763.888888889	627013.888888889	1992	12	2	15	15	110	17.5714285714286	291.857142857143	0	1	33
727900.638888889	74	45.9419181530559	13.9520370950732	7.11206504987438	11.750485974299	8.19130367419989	0.509751013519439	32	43.8783783783784	231000	596121.621621622	1992	12	2	15	20	10	18.4285714285714	288.857142857143	0	1	33
727900.638888889	102	-57.9701088772522	18.3092114640244	8.74795498145945	17.9253339159841	9.51183407545951	0.477789827194265	45.7843137254902	20.2058823529412	244784.31372549	619794.117647059	1992	12	2	15	20	110	18.4285714285714	288.857142857143	0	1	33
727900.638888889	45	89.8883564118169	14.3722194812776	4.9079727047808	15.9156245593689	8.57903971462932	0.341490241724621	54.3333333333333	14.8	253333.333333333	625200	1992	12	2	15	20	0	18.4285714285714	288.857142857143	0	1	33
727900.642361111	164	23.7618010047855	16.9641366744175	14.3225409659512	18.445466901583	9.52625925520412	0.844283516505151	48.3780487804878	21.5548780487805	247378.048780488	618445.12195122	1992	12	2	15	25	25	19.5	291	0	1	33
727900.645833333	104	66.3835760546314	13.8431283662447	10.1187693564058	22.2369464375707	10.2238043891806	0.7309597288052	51.5192307692308	21.4615384615385	250519.230769231	618538.461538462	1992	12	2	15	30	25	19	295	0	1	33
727900.649305556	83	36.3861862657536	11.976378375472	10.0487440810266	15.6035070175339	7.97157710670256	0.839046977808146	14.1686746987952	51.0843373493976	213168.674698795	588915.662650602	1992	12	2	15	35	110	19.5	295	0	1	33
727900.649305556	50	72.6093316629363	15.5433493581781	4.69166893506898	14.0152069401599	8.84820320710083	0.301844140986285	53.96	22.64	252960	617360	1992	12	2	15	35	25	19.5	295	0	1	33
727900.652777778	12	-37.2379445016229	4.61113487338034	3.5999524165908	14.3549450685411	7.65203256584183	0.780708549076062	18.6666666666667	49.5	217666.666666667	590500	1992	12	2	15	40	110	0	0	0	1	33
727900.930555556	11	-15.0706927760377	4.49690773447605	3.27750029068392	10.1295739429998	7.87111606636441	0.72883423103316	5.36363636363636	85.0909090909091	204363.636363636	554909.090909091	1992	12	2	22	20	0	0	0	0	2	34
727900.944444445	35	-5.64321855877229	14.2719092354188	4.03632586690649	12.8673218465079	8.92631650744112	0.282816111028052	6.74285714285714	82.4571428571429	205742.857142857	557542.857142857	1992	12	2	22	40	0	0	0	0	2	34
727906.052083333	243	2.51585574380725	32.3424160593754	15.375961390307	14.6939400265899	7.14784637423002	0.475411650201991	22.1481481481481	43.0617283950617	221148.148148148	596938.271604938	1992	12	8	1	15	15	23.1428571428571	262.714285714286	0	1	35
727906.052083333	126	-78.2139957956714	16.500512607638	10.2982068113323	13.9476834090286	7.37330773324262	0.624114356699761	26.7222222222222	8.99206349206349	225722.222222222	631007.936507937	1992	12	8	1	15	45	23.1428571428571	262.714285714286	0	1	35
727906.055555556	238	-13.2922246564603	37.2107416995876	13.969464338561	12.1807979672122	7.3146328060795	0.375414831860657	25.2394957983193	6.9453781512605	224239.495798319	633054.621848739	1992	12	8	1	20	45	21.8571428571429	267.428571428571	0	1	35
727906.055555556	362	-19.6708920079654	34.4687081918556	18.8302836943786	12.7914190463899	7.10894990436091	0.546300824201699	27.2375690607735	39.5635359116022	226237.569060773	600436.464088398	1992	12	8	1	20	90	21.8571428571429	267.428571428571	0	1	35
727906.059027778	408	-23.333576436361	32.9441760229805	19.6473520906848	12.5331687475913	7.19453759490154	0.596383168818053	33.0980392156863	36.2156862745098	232098.039215686	603784.31372549	1992	12	8	1	25	90	20.1428571428571	268.285714285714	0	1	35
727906.059027778	236	-7.9104699647505	21.7444823759358	14.696532823391	12.8267886792383	7.58474429271054	0.675874116904955	33.2372881355932	7.38559322033898	232237.288135593	632614.406779661	1992	12	8	1	25	45	20.1428571428571	268.285714285714	0	1	35
727906.0625	404	-31.4105029625831	33.2782463137475	16.8753571772829	12.8561892150395	8.04044978713195	0.507098752085128	40.4331683168317	36.049504950495	239433.168316832	603950.495049505	1992	12	8	1	30	90	19.2857142857143	271.714285714286	0	1	35
727906.0625	249	-5.01319262055236	23.0749218299917	14.662299407326	12.0426823693495	7.58880561970047	0.635421411840649	39.4578313253012	6.67469879518072	238457.831325301	633325.301204819	1992	12	8	1	30	45	19.2857142857143	271.714285714286	0	1	35
727906.065972222	309	-5.93693814039414	33.3084132766233	13.4340552786247	14.2681615519966	7.93645374816164	0.403323183456867	41.8802588996764	5.77669902912621	240880.258899676	634223.300970874	1992	12	8	1	35	45	17.5714285714286	277.285714285714	0	1	35
727906.065972222	365	-36.1891717217366	33.46820052479	15.8388630599337	14.1527672517419	7.91477070867867	0.473251110354792	43.9917808219178	35.2164383561644	242991.780821918	604783.561643836	1992	12	8	1	35	90	17.5714285714286	277.285714285714	0	1	35
727906.069444445	163	-5.91515677918182	26.9635886572637	10.3488745116394	23.2617856730054	10.0074901952365	0.383809241536235	38.8895705521472	4.46625766871166	237889.570552147	635533.742331288	1992	12	8	1	40	45	14.1428571428571	289.714285714286	0	1	35
727906.069444445	62	30.6566136189644	12.9537175910084	6.91617871436947	11.7963853446958	8.25919178969452	0.533914582109634	37.6451612903226	27.8225806451613	236645.161290323	612177.419354839	1992	12	8	1	40	90	14.1428571428571	289.714285714286	0	1	35
727906.072916667	140	-8.75532010642601	24.1614056855507	10.5695403297036	19.2810918456046	10.2514734963333	0.437455521721758	40.55	4.65714285714286	239550	635342.857142857	1992	12	8	1	45	45	11.5714285714286	302.142857142857	0	1	35
727906.076388889	30	78.6601324378608	9.42714854490351	4.56264826621695	10.9612606490047	7.24990810249122	0.483990280251137	33.1333333333333	16.4	232133.333333333	623600	1992	12	8	1	50	45	11.1428571428571	305.571428571429	0	1	35
727906.076388889	129	-5.83598606834169	22.2007986899712	10.3480545213795	15.9679800084041	9.86862190674756	0.466111812727442	42.1782945736434	4.7984496124031	241178.294573643	635201.550387597	1992	12	8	1	50	45	11.1428571428571	305.571428571429	0	1	35
727906.079861111	265	-16.6335443037337	27.2361009517908	24.5473263939574	22.120290126459	8.77324456114696	0.901279020716194	37.6641509433962	8.23018867924528	236664.150943396	631769.811320755	1992	12	8	1	55	90	11.1428571428571	305.571428571429	0	1	35
727906.083333333	250	37.4661258780794	37.8901628950077	10.5098497827726	17.3927486250024	8.21546724173674	0.277376737912028	12.312	24.144	211312	615856	1992	12	8	2	0	30	11.1428571428571	300.857142857143	0	1	35
727906.083333333	346	-68.5119155010089	25.052005813865	21.9180847654928	14.7901622584613	7.54780580662665	0.874903388109637	43.9971098265896	11.9884393063584	242997.10982659	628011.560693642	1992	12	8	2	0	90	11.1428571428571	300.857142857143	0	1	35
727906.086805556	125	23.4468304757028	24.5868437897075	9.29166438950455	13.7348768725646	7.70932813825663	0.37791204389537	21.856	20.456	220856	619544	1992	12	8	2	5	90	10.2857142857143	292.285714285714	0	1	35
727906.086805556	284	-50.5739626313707	28.2008339725282	14.3662780612856	18.1213855283269	9.56507784595808	0.509427418894084	46.7605633802817	14.4683098591549	245760.563380282	625531.690140845	1992	12	8	2	5	90	10.2857142857143	292.285714285714	0	1	35
727906.090277778	74	39.2068840382309	21.3024379836223	6.20438749935996	10.2645328580284	6.54601679226589	0.291252461531868	17.1081081081081	27.8513513513514	216108.108108108	612148.648648649	1992	12	8	2	10	30	11.5714285714286	291.857142857143	0	1	35
727906.090277778	70	70.3048425149636	13.4600835518542	11.2594885652011	11.8593278088548	7.09634097871554	0.836509559678778	32.8714285714286	22.9428571428571	231871.428571429	617057.142857143	1992	12	8	2	10	90	11.5714285714286	291.857142857143	0	1	35
727906.090277778	231	-61.2462027541349	24.1051172201853	13.325383235453	17.3696781526778	8.38424191727881	0.552803087980611	49.8441558441558	14.965367965368	248844.155844156	625034.632034632	1992	12	8	2	10	90	11.5714285714286	291.857142857143	0	1	35
727906.09375	202	27.1779720985784	30.3037046578135	16.2994003817909	11.2790934199794	7.13942643156613	0.53786824303636	46.9257425742574	17.5346534653465	245925.742574257	622465.346534653	1992	12	8	2	15	90	13.5	280.5	0	1	35
727906.09375	26	-81.5951752733539	8.66511496917931	4.31416678356178	17.4503743453475	9.99978095467036	0.497877616039339	54.8076923076923	44.6538461538462	253807.692307692	595346.153846154	1992	12	8	2	15	10	13.5	280.5	0	1	35
727906.097222222	67	6.30565507833425	11.4330503154968	8.40085933023301	12.4138099166461	7.5612067416488	0.734787226366541	41.4925373134328	21.0149253731343	240492.537313433	618985.074626866	1992	12	8	2	20	90	18	262.5	0	1	35
727906.100694445	133	52.0370914774252	28.0814153653791	10.2997438108035	14.3535915756926	7.14587215559932	0.366781505732143	40.796992481203	24.4661654135338	239796.992481203	615533.834586466	1992	12	8	2	25	90	18.5	262.5	0	1	35
727906.170138889	60	70.0046591329114	13.889770187122	7.54651175739448	10.1011087928906	6.46593658768149	0.543314371348728	17.7166666666667	20.95	216716.666666667	619050	1992	12	8	4	5	35	2.57142857142857	351	0	1	35
727906.1875	48	-3.87102835566699	16.3525023393576	5.55826217017646	34.5685313891088	10.3645479731402	0.33990285124734	12.3541666666667	25.5416666666667	211354.166666667	614458.333333333	1992	12	8	4	30	35	7.28571428571429	276	0	1	35
727914.34375	38	73.0170834630047	9.13030781956283	5.56821127577136	10.6179631678148	7.81373301012622	0.609860191552443	51.3947368421053	4.31578947368421	250394.736842105	635684.210526316	1992	12	16	8	15	30	12.6	258.6	0	1	36
727914.420138889	128	-1.26314668133748	21.2429628251967	8.86370726327171	15.8825328919427	7.82203298255458	0.417253814178796	41.5078125	3.7890625	240507.8125	636210.9375	1992	12	16	10	5	75	9.85714285714286	288	0	1	36
